Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfHomesSellingForGain_AllHomes,PctOfHomesSellingForLoss_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,Sale_Counts,Sale_Counts_Seas_Adj,Sale_Prices,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
2015-08-31,Alaska,77.75,3210,3958,164.351851851852,166.666666666667,164.296223639039,162.668389319552,137.625723339763,160.72472238457,163.963963963964,130.312006319115,160.203657027148,117000,189000,268000,377275,439500,265000,194900,347000,279000,2.62297901616787,2.20498162515312,2.63852242744064,6400,5000,7900,1.53076923076923,1.33928571428571,1.17838157117543,1.08284923854945,,1.2358644262714,1.39511403209022,1.26388888888889,1.28388278388278,1.18692844784973,,902.5,1250,1792.5,2190,,1700,1500,1195,1250,1800,,181,,,,,15.9427257428636,17.3750804014839,15.7244789642237,20.1425699140925,20.6657420249653,20.0631578947368,11.52,,,,127100,190000,273300,349800,458100,259400,173800,184900,259400,275700,382700,,1799,1.346,1668,
2015-08-31,Arizona,77.25,34135,32727,,118,121.406727828746,119.029763992929,111.156182521578,128.255927249107,125,97.65625,128.521973466003,,143550,222192.5,316000,401990,245000,149900,187200,255000,2.32666356444858,2.86532951289399,2.29885057471264,5100,5000,5100,1.094375,0.921099290780142,0.798722044728435,0.661125802795618,0.579270261543429,0.790816326530612,1.0472972972973,0.8125,1.00635593220339,0.749318801089918,0.788444237867256,739,875,1150,1295,,1225,1150,699,950,1250,1245,118,23.53,67.24,,,16.58231519628,13.8257337890867,16.9071009633928,16.4010273731616,11.9103139013453,16.8893483391523,13.32,11582,11589,198200,96100,157900,186000,253200,378600,196000,121200,131600,196000,207400,352200,1222,1211,0.776,1055,1237
2015-08-31,Arkansas,109.75,17003,17838,129.72582972583,75,87.8522947640595,101,101.788613143852,89.0946502057613,106.324972737186,57.3979591836735,88.9199253940326,114425,95000,144000,239000,359000,153500,144900,156400,153900,3.51185250219491,,3.50877192982456,5090,,5000,0.886975625384588,0.684210526315789,0.657894736842105,0.707832692715112,,0.704225352112676,0.75,0.6875,0.725,0.703463203463203,0.706795755088185,556,625,900,1500,,1000,,550,619,1000,1050,70,32.83,58.12,,,11.6659749548846,7.62991762779912,11.7358660767331,12.8010801864193,9.04255319148936,12.8636585041846,9.46,2416,2258,126700,85200,81900,128800,225700,340800,110700,59400,125500,110700,110500,196800,942,940,0.626,831,944
2015-08-31,California,64.75,79618,86750,368.75,281.108325450631,246.587214960348,243.186872197285,256.652662514388,263.781861292235,324.086898532882,255.156576200418,248.136645962733,285000,330000,409000,549000,795000,449000,399900,575000,459900,2.93478158561035,2.61902388121207,2.98507462686567,13000,10000,14000,2.49702734839477,2.01123737373737,1.50967199327166,1.21765601217656,1.00933155589412,1.55545927209705,1.93292414342797,1.66049382716049,2.16020509817972,1.33630289532294,2.98053416277388,1735,2087,2300,2500,2995,2300,2350,1525,1995,2275,1600,291,15.99,77.4,88.85,11.15,12.7019094347701,10.7576694345032,13.1061053448349,14.1877117288826,11.6207251515498,14.7179737584072,16.58,40922,38301,405100,297100,368000,420300,533800,708400,441900,231500,408000,441900,448900,848000,2259,2245,1.45,2175,2267
2015-08-31,Colorado,60.5,24679,29019,274.725274725275,203.788004697957,182.307761639885,183.273935529757,201.568334578043,190.537780803268,242.911947387651,168.82520746888,187.5,214000,259000,324900,439900,577611,349950,272500,315000,359000,2.85877644368211,3.17965827519968,2.84452526302117,10000,10000,10000,1.76670716889429,1.43315533714035,1.15777262180974,1.04863813229572,0.977056442914052,1.22769650572273,1.42365691068681,1.33333333333333,1.56500802568218,1.15623816713108,1.8968253968254,1300,1520,1750,2100,2250,1695,1495,,1400,1750,1150,176,8.31,88.06,92.76,7.24,11.5529768818479,8.0552133742086,12.0815510891025,14.4886814257551,9.75865687303253,15.1927732798792,13.16,11518,10050,270100,169100,216700,277000,379200,443300,280100,166400,209200,280100,292200,482600,1730,1715,1.14,1492,1765
2015-08-31,Connecticut,108,25404,28319,147.887323943662,143.638170974155,158.630952380952,162.337662337662,165.628891656289,160.425101214575,142.353823088456,77.9000458505273,163.506229267916,124900,174979,249900,399000,570000,279000,179900,189900,299000,3.84714029238267,3.84652370420233,3.84714029238267,10000,7000,10000,1.64302600472813,1.2962962962963,1.22562674094708,1.03953449709061,0.598038813484262,1.2962962962963,1.35984848484848,0.964285714285714,1.27326150832517,1.26465553505458,,1200,1400,1800,2200,,1800,1500,1150,1300,1995,1200,151,53.47,33.71,,,16.4722328475831,13.3246768490724,17.1195980715374,16.9428083888369,13.3538860944345,17.6759139571111,11.11,4086,3239,219600,119200,167300,231500,357100,574100,238100,143100,153800,238100,255200,446500,1746,1698,1.184,1370,1800
2015-08-31,Delaware,104,6402,6369,,135.693215339233,133.288888888889,128.769083969466,154.285714285714,134.044264560796,162.589459986988,98.1818181818182,132.835820895522,135000,173700,234900,339000,585000,259900,250995,,260000,3.22684737011939,3.62256310332144,3.19091400757167,8900,7950,8900,1.26002852558388,1.08139534883721,0.884700098328417,0.769143515286891,,0.863013698630137,,0.927672955974843,1.1453488372093,0.857142857142857,,902.5,1100,1300,1737.5,,1350,1095,950,1000,1350,,131,41.29,46.86,,,13.9453670415608,9.37944628989602,14.5457545771871,14.5350074483933,9.34119960668633,15.1652547428708,11.88,1100,1E+03,207100,123900,149300,193500,303200,360100,203400,124000,,203400,202500,328100,1361,1365,0.93,1310,1369
2015-08-31,DistrictofColumbia,64.25,1229,1208,522.347266881029,469.95698820182,382.395382395382,408.083441981747,497.941690747545,460.227272727273,511.538461538462,,400.576917874309,365000,499900,540000,699999,1299500,475000,399900,,589000,3.50877192982456,3.3955857385399,3.56301495270064,15900,14901,20000,3.08382301365718,2.8620988725065,2.28095238095238,2.09090909090909,,2.8974358974359,3.17670059226036,3.14285714285714,3.07152875175316,2.29885057471264,3.5110101010101,2140,2995,3400,3500,,2550,2300,,2250,3200,1750,459,28.39,60.55,,,13.4221804037976,13.5526117387204,13.3630624806502,12.7920792079208,12.65625,12.9317269076305,15.77,743,726,504700,373000,504500,531500,775400,1350400,502800,274700,491200,502800,530200,901200,2527,2501,2.158,2468,2650
2015-08-31,Florida,103.625,142722,139394,167.973124300112,126.445600632244,122.003196590304,126.8036190813,140.555793991416,128.998968008256,163.871951219512,129.347826086957,123.623623623624,129000,152000,217000,314999,479000,238990,205900,233900,244900,3.36134453781513,3.84911470361817,3.25271059216014,9000,7000,9000,1.78947368421053,1.36,1.05097214923805,0.89079870583067,0.904173474633058,1.20341614906832,1.75298804780876,1.26556445362955,1.52253349573691,0.979602199201423,1.16871286432514,1350,1500,1650,1995,2800,1700,1800,1400,1600,1600,1500,112,17.44,75.72,,,14.327900748881,11.3949008678926,15.3547823948656,13.7899305806464,10.085844954266,15.0712910190823,10.18,40939,40749,171400,89400,127100,178200,275100,424900,175900,87100,143800,175900,186900,353400,1461,1473,0.994,1448,1482
2015-08-31,Georgia,87.25,63791,66793,181.428571428571,97.9809976247031,88.0969875091844,96.7096774193548,105.614246906127,93.8360407749886,104.815409309791,,92.9638554216867,135000,125900,154900,256607,373990,199000,185000,,199900,3.30612244897959,3.33843378277658,3.29749103942653,6100,5850,6400,1.37792207792208,,0.709812108559499,0.648129271584187,0.61633428300095,0.697650203887915,0.911458333333333,0.673400673400673,1.05817378497791,0.687757909215956,0.6797583081571,1030,,1084,1450,1895,1150,1180,,1100,1150,1095,81,28.91,64.15,,,12.4346395819623,8.66303738821699,12.9077850736976,13.2425409909506,8.97553798050395,13.7605358638013,9.92,16118,15023,153100,117600,89300,129300,231800,351800,139500,71900,139500,139500,139600,279900,1173,1176,0.69,1217,1171
2015-08-31,Hawaii,78.25,7786,8062,551.378446115288,477.178423236515,409.859893252002,413.037155069934,367.816091954023,451.364402131327,512.995896032832,356.741573033708,407.869481765835,349000,480000,599000,823000,989000,545000,429000,689500,640000,3.82535321821036,3.35051546391752,4.1095890410959,18000,13900,20000,3.14210919970082,2.48360214649125,2.0066889632107,1.76948679403609,,2.38393977415307,2.8731045490822,2.4,2.71428571428571,1.92645074224022,,1750,2200,2650,2950,3100,2377,2100,,2000,2650,1400,429,19.61,70.66,,,9.42692534996434,9.48647206870016,9.33646657217686,9.72260877632433,9.78021978021978,9.68052656927276,18.87,1449,1475,,332600,410700,553200,717500,839800,541200,289900,390300,541200,650200,892500,2379,2375,1.934,1979,2520
2015-08-31,Idaho,81,12195,13927,192.678774120318,128.763916827313,119.99948005518,113.597837347837,109.01022573799,118.636353718986,187.142857142857,83.5898625950342,117.690417690418,169000,159000,199900,259900,335000,221900,232200,205000,220008,2.87769784172662,3.70311071520664,2.86123032904149,5500,9450,5500,0.988869209809264,0.775,0.769974226804124,0.652173913043478,,0.746205508049598,0.796666666666667,0.704601158645276,0.761986301369863,0.744151319064211,,560,695,1050,1285,,1049,,695,675,1050,,104,,,,,13.3263703870769,9.36479147665533,13.5057219446767,16.0925669190573,11.4321608040201,16.2991424434792,12.34,2408,2069,183700,119900,127700,159300,202300,241300,165300,110400,168400,165300,165400,283100,1085,1079,0.704,904,1086
2015-08-31,Illinois,102.5,61667,67397,,112.405516431925,118.069715193102,133.218478399464,149.422268907563,125.263852242744,125.015634771732,79.9111111111111,125.287948131198,,137500,175000,299900,359000,195000,189000,175000,197500,3.33444481493831,3.33555703802535,3.33444481493831,6100,6000,6400,2.03460249042146,1.45,1.24600638977636,1.06995003568879,1.02668404291678,1.2217224999672,1.44571428571429,,,1.15372784488996,1.68461538461538,1340,1550,1711,2150,,1600,1650,1595,1500,1600,1476,121,40.36,49.8,,,17.2134858452324,15.1807723907262,17.6163712887227,18.8808660913734,15.8257773822106,19.4917139361584,8.97,22457,18365,178300,109400,117200,154400,258100,351000,155500,77200,154800,155500,155700,308100,1471,1466,1.098,1544,1437
2015-08-31,Indiana,90,32704,35772,73.7775247910363,71.953781512605,84.043056898775,89.6971472236373,92.5370953516004,83.8861386138614,84.702479338843,40.5158846084777,83.815896983864,69000,79900,130000,224900,320825,138500,120000,79900,139900,3.46897931954636,3.31868242901889,3.49425287356322,5000,4550,5000,0.942726721393143,0.77474308489122,0.73679040430152,0.628205128205128,,0.731578947368421,0.781805654338549,0.772934173669468,0.835472831765935,0.727058823529412,0.75609756097561,610,724,1000,1200,,950,1025,600,750,950,1050,76,,,,,15.2628895888652,12.3531330499081,15.4154495513751,17.4565639967135,13.5124135124135,17.6608211786527,8.72,10436,8985,,64700,72900,120400,177600,212700,117400,62800,122100,117400,117300,208300,1075,1068,0.716,966,1074
2015-08-31,Iowa,89.75,12342,13316,106.86736125025,100.262224543942,118.725257323832,126.426892828889,138.476070528967,116.180492251595,106.28765625,57.5,117.12962962963,,106000,162000,249900,347450,150000,140500,129900,152000,3.33333333333333,2.60869565217391,3.36218487394958,5000,3000,5000,1.01911111111111,0.915310025045691,0.924024640657084,,,0.951787198669992,0.951787198669992,0.810669456066946,0.928766588602654,0.946884307456895,,625,800,1145,,,1050,,675,757,1095,,103,33.02,57.65,,,12.9570937585441,8.82935255338533,13.2198566039761,14.5563012677107,9.79202772963605,14.846263382733,9.39,4302,3585,,81900,96300,142800,186500,229000,120900,77300,109300,120900,121900,214500,1104,1101,0.896,1043,1105
2015-08-31,Kansas,74,10627,11522,70.8333333333333,70.8767938098647,92.14880327295,116.769547325103,129.898174157303,100.22271714922,80.01255617235,83.3295404048898,100.38240917782,60000,74900,129900,234900,315000,152500,,129999.5,154500,3.33555703802535,,3.33444481493831,5000,,5000,0.970149253731343,0.826884920634921,0.837271277912141,0.813978184460997,,0.843427060802692,,0.758620689655172,0.842440801457195,0.845195729537367,,625,750,1095,1450,,1050,,710,725,1080,,,,,,,13.5198210624056,,13.5251715874297,15.1004426285325,,15.1247490679667,9.4,2719,2427,,51100,64700,120300,,,116100,57300,108500,116100,116100,,1066,1066,0.79,975,1075
2015-08-31,Kentucky,89.5,20689,22110,86.4488226814032,89.2847222222222,93.1275480489225,97.7051460361613,98.6436987061796,95.3079178885631,102.819863013699,67.1904669837393,94.9349278930707,90000,108000,149000,247900,339900,158330,129925,142500,159900,3.30788804071247,2.77932184546971,3.33555703802535,5000,3500,5000,0.933412604042806,0.759966777408638,0.765806088114959,0.711400048279717,,0.784313725490196,0.909090909090909,0.722222222222222,0.851851851851852,0.773649310417377,0.863636363636364,699.5,745,1000,1450,,999.5,992.5,650,740,1000,950,89,29.19,60.12,,,13.0712744885373,11.9007140706389,13.1405575658687,14.7462127127909,13.4032634032634,14.8222713620912,9.76,4314,3637,136400,90300,100100,127600,209800,250000,123400,75700,116900,123400,123500,222900,1034,1030,0.76,997,1033
2015-08-31,Louisiana,94.25,14166,15005,,87.2206703910614,100.671314226698,111.636363636364,118.176364727055,107.264029352675,,81.0810810810811,107.142857142857,,110000,166400,270400,391500,184900,,,185000,3.52136485354274,4.3010752688172,3.51724137931034,6100,5000,6400,1.35714285714286,0.969223484848485,0.836236933797909,0.769948670088661,,0.866551126516464,1.06327800829876,1.1011811023622,1.099,0.85,0.901317584121264,900,950,1200,1675,,1295,1400,1200,1100,1275,1350,87,,,,,12.5222106664899,7.20832072535937,12.7245782818108,13.3603438905084,7.7445652173913,13.572270932677,,3941,3268,161400,62700,,130800,,354300,,77900,,,,235800,1315,1318,0.792,1380,1316
2015-08-31,Maine,99.25,14105,17266,195.454545454545,154.13744740533,132.147149725275,118.973214285714,107.858933401076,142.335766423358,188.179916317992,64.4822691284797,137.614678899083,125000,169000,209000,250000,309000,207000,219000,159900,204500,4.2016806722689,3.63801803292249,4.26439232409381,9950,6000,10000,,1.27737484480052,1.04347826086957,,,1.0968137254902,,,1.25,0.996031746031746,,895,1200,1440,,,1500,,1100,1100,1500,,149,27.66,64.68,,,11.410695740306,7.24864596328008,11.8182235030573,14.4558543298751,8.40386940749698,15.036547163244,10.52,,,,154500,181800,214400,263300,335700,190700,113000,199200,190700,189700,343700,1374,1232,1.06,1154,1334
2015-08-31,Maryland,100.75,28126,29786,,165.254625361116,161.22311827957,162.030905077263,157.023243147107,163.190954773869,172.770568539588,,162.428298279159,,195000,319000,464900,589990,275000,210000,325000,284990,3.57469279983751,3.51000351000351,3.58067606588381,10000,8000,10000,1.78201219512195,1.46228174749702,1.29532423483808,1.02083333333333,,1.27472929402117,1.48431300530986,1.39980694980695,1.56860465116279,1.22062092276936,1.29216446214384,1315,1490,1700,2150,,1700,1550,1150,1475,1800,1700,166,48.03,39.56,,,17.9987547076117,14.4226531041804,18.4010146690945,18.8346110794315,14.5877378435518,19.3059433585959,11.71,8662,7682,243800,151800,180400,233100,359700,486400,252500,138300,213400,252500,263100,446800,1764,1762,1.204,1695,1788
2015-08-31,Massachusetts,80.5,25107,28028,306.026365348399,209.707317073171,199.643366619116,201.221721826561,171.736142922584,209.596774193548,224.837255883826,119.047619047619,206.102333314086,227500,259000,329900,479999,519950,359000,299000,304900,375000,3.22622273841786,3.02013422818792,3.23101777059773,10000,9100,10000,3.13868613138686,2.3751127480457,2,,,2.50338294993234,2.85714285714286,2.1875,2.5,1.68350168350168,3.72460496613995,1995,2300,2650,3200,3800,2400,2400,2250,2300,2500,1635,210,18.22,70.33,,,15.1070683870612,11.9331492529152,16.0557508525868,15.9007224423211,11.8645833333333,17.0639447613329,13.47,8790,6789,324900,241800,258000,321300,460600,646400,335000,198800,285100,335000,343400,595400,2066,2062,1.3,1981,2091
2015-08-31,Michigan,87.75,57328,65512,,99.7662378754651,108.108108108108,120.433560818948,129.076996652319,104.807692307692,117.766258246937,50.9481366203327,103.379310344828,,115000,159900,285000,395000,144900,169900,109900,139900,4.14696188541958,3.4494653328734,4.17014178482068,5600,5000,5900,0.972,0.950871681067569,0.94373902464826,0.905163584902147,0.708333333333333,0.90711175616836,1.02864534293692,0.873333333333333,0.955357142857143,0.888888888888889,0.844155844155844,645,900,1195,1900,,975,,725,850,900,850,90,30.96,61.37,,,15.0772704806663,12.2568527542772,15.3584505377699,17.409764261069,13.7699905926623,17.7603116718385,8.94,17676,15840,,80700,94000,134600,249900,257600,118000,53300,158200,118000,115400,229200,1051,1054,0.87,1264,1030
2015-08-31,Minnesota,75.25,23718,26906,166.666666666667,141.186107470511,152.843347639485,162.982423263633,168.198425899455,154.230949041608,126.99203187251,115.757920810046,155.175792088112,135000,164900,209900,299900,399900,220000,159000,182900,225000,3.27868852459017,3.28172299932255,3.27868852459017,9100,5000,9600,1.41295053177521,1.14285714285714,1.09745762711864,1.09841827768014,1.01386421319797,1.14285714285714,1.16995073891626,,1.24663956639566,1.13719326471002,1.71865573770492,1050,1250,1445,1750,1900,1400,1295,,1175,1450,1100,148,28.6,60.88,,,15.6131312058478,13.0064552451037,15.7339558612072,18.0386987664146,13.909559244419,18.2262551675723,10.67,9335,7838,204100,117900,154900,192700,252100,326800,182100,110900,152100,182100,186500,315600,1371,1363,1.128,1320,1371
2015-08-31,Mississippi,116.5,10571,10902,,76.5717356260075,83.6942152645989,94.5842868039664,94.5931332792647,85.2685624012638,130.929584221748,49.9636627906977,84.7405900305188,,94700,145000,249900,319000,160000,154950,129900,160000,4.00320256204964,4.109396914446,4.00320256204964,5600,10000,5560,0.8984375,0.704356060606061,0.708333333333333,0.673117374842238,,0.714285714285714,,0.64,0.739631006864989,0.711077844311377,0.733825487585181,600,700,1000,,,1050,,635,700,1050,1050,67,,,,,11.8332716553765,7.69844267462573,11.9365862714691,12.5740925740926,8.35509138381201,12.6845270639694,8.89,1855,1667,,,,114900,206400,237900,108800,61900,,108800,109100,192800,1050,1051,0.672,920,1053
2015-08-31,Missouri,81.75,36931,40012,93.717726283597,78.2208588957055,91.0433228211426,100.986842105263,94.6238035868703,93.2580729664479,112.36802413273,55.4870145192831,91.8805970149254,77500,85000,139000,249900,309450,145000,139900,126180,145000,3.68980612883052,3.68156564909189,3.68980612883052,5000,5000,5000,1.00931677018634,0.833333333333333,0.785714285714286,0.685022152346173,,0.788436268068331,0.952813067150635,0.666666666666667,0.907929083364768,0.774376968728188,0.819061801935964,675,750,925,1200,1000,900,950,640,756,900,900,94,,,,,13.5839665904743,12.1151044599337,13.6743576448159,15.0869519207027,13.5562310030395,15.1812462552427,9.93,7003,6380,153200,70000,83500,134500,245400,289100,129100,67400,119600,129100,129800,242600,1062,1011,0.826,906,1028
2015-08-31,Montana,87.625,6342,7262,199.51268115942,169.504354772212,160.560926949049,168.018154588613,170.343452016275,167.963648472163,178.571428571429,150.735520550874,167.410714285714,155000,199700,277950,349900,431950,294250,235000,259250,297000,3.74074074074074,,3.71127403650808,10000,,10000,1.09090909090909,0.914285714285714,0.928444552800223,0.917212972094912,,0.929333265197363,,0.929054054054054,0.966334164588529,0.926666666666667,,625,775,1197.5,1350,,1100,,695,745,1135,,147,,,,,9.39718024832798,5.33446836589417,9.65618943381698,11.9790229091913,6.99523052464229,12.28515625,13.37,999,839,234800,133400,149700,194100,219800,262900,183600,131200,167700,183600,185100,292100,1136,1152,0.904,1095,1159
2015-08-31,Nebraska,65.75,5323,5825,144.766505636071,111.815188762072,116.994814454708,111.879170056957,111.169266639168,115.387535458034,142.611330032985,,114.974343475589,,117500,155900,260000,317000,165000,191400,134900,165000,3.0136374120632,3.37765832590019,3.00026068246134,5000,4950,5000,0.989583333333333,0.897030185004869,0.928776148878647,0.749242741658144,,0.951374207188161,,0.9,0.912687331694181,0.950520833333333,,750,900,1200,1300,,,,752.5,815,1150,575,100,15.82,75.32,,,15.7318868241393,13.3685095876626,15.8256391331501,17.9592288943053,14.4694533762058,18.0837636259323,9.01,2083,1782,149300,77900,96800,138800,222200,199100,135000,77700,135600,135000,135000,236500,1242,1234,0.9,1105,1241
2015-08-31,Nevada,70.75,14060,15312,,114.987562189055,125,124.363528702065,121.159733606742,125.594025797692,107.276119402985,76.8469224177707,127.038143998768,,139000,211000,298500,389950,238000,115000,199900,249000,2.86532951289399,3.70370370370371,2.78164116828929,7900,5000,9000,1.0687559354226,0.847457627118644,0.772423092818464,0.699481865284974,0.649691279109692,0.772099279293524,0.869120654396728,0.78125,0.870924450210032,0.75065274151436,,780,925,1209,1495,1895,1250,900,,909,1300,,119,14.72,78.96,,,13.644137745742,10.9563325500236,14.0756589397802,14.933865366142,11.3584474885845,15.4655801714625,13.53,4982,4942,202700,,135300,194200,259300,351600,204800,121000,112800,204800,223800,338700,1248,1242,0.772,949,1294
2015-08-31,NewHampshire,89,11556,13267,154.862341959116,132.075471698113,135.991058122206,136.033463857492,106.459804925714,138.923745173745,143.294699769672,80.126582278481,138.216267979987,112250,169000,244900,345000,344900,246900,187000,220000,255000,3.84763370527126,3.57270453733476,3.84763370527126,10000,5500,10000,1.43601895734597,1.20785984848485,1.03333333333333,0.929081393328207,,1.08383534136546,1.17857142857143,1.18705035971223,1.229,1.03114044132811,,895,1200,1550,1950,,1500,1300,1025,1108,1600,,135,26.61,63.8,,,12.3492630010006,9.56577553208672,12.9435430290792,14.8590435683516,11.4481409001957,15.5437700517253,11.1,,,,108100,168700,237000,314700,352900,222100,135800,167400,222100,237000,352100,1632,1609,1.056,1429,1686
2015-08-31,NewJersey,122,59358,64071,237.306201550388,191.473988439306,195.333333333333,194.296809611952,215.805872346958,173.611111111111,209.773671332651,124.687498046863,169.359277984495,169000,229000,329900,499900,739900,299000,249900,279000,309900,3.768940323717,3.63669427499215,3.77777777777778,10000,10000,10000,2.11869703389831,1.7521306979169,1.45,1.26936316695353,,1.38888888888889,1.66014668523506,1.56892857142857,1.82487579042457,1.24653739612188,1.33657650415347,1375,1750,2000,2600,,1900,1850,1600,1695,1975,1850,171,50.87,36.84,,,15.053137228121,12.113715824521,15.6253767656931,15.4342292064425,12.2835126268406,16.0362093847028,11.51,13245,10366,2.74E+05,176100,212000,263400,377300,510000,284300,160300,225100,284300,288200,518900,1997,1991,1.216,1829,2006
2015-08-31,NewMexico,104.25,12324,13404,163.849431818182,130.480508493887,119.978690541279,137.899529355585,138.377741793022,126.582278481013,144.124168514412,88.2287985865724,125.922023182297,141250,159900,2E+05,299500,425000,218000,169950,225000,219900,3.2258064516129,4.63772012367253,3.17460317460317,7000,7450,7000,1.0625,0.841833265333877,0.78125,0.706785137318255,,0.790567713070202,,0.785714285714286,0.883636363636364,0.780858267532041,0.798498532420016,650,800,1175,1300,,1150,925,600,695,1150,900,91,,,,,14.3189593665087,12.9652150592993,14.3899456268569,15.9197821242882,14.0119760479042,16.0237582403237,11.88,2019,1805,185300,,115100,146000,217300,287400,162500,107700,,162500,163200,280400,1190,1188,0.68,1082,1190
2015-08-31,NewYork,129,84598,91476,253.59911406423,159.06862745098,122.233638597275,129.85715842288,163.603302997407,168.701942964207,,218.125,144.923137254902,219000,210000,209000,310000,575000,319000,,519999,295000,4.0016006402561,4.10995433789955,4,10000,10000,10000,,,,,,,4.62582982976276,3.1,,,,2200,2500,2900,,,3200,3100,2600,2500,,2495,133,34.86,55.13,,,12.1340859754701,7.41256719225568,13.357336592678,13.0084214298513,6.56130070564932,14.5937553907193,9.78,17710,14813,248900,140500,123800,143800,228700,335700,259900,106500,576700,259900,236800,593800,2063,2095,1.148,2230,1940
2015-08-31,NorthCarolina,100.25,62758,66726,158.946075123707,106.388888888889,102.867647058824,111.145251396648,127.624784853701,109.082610680055,126.436781609195,98.5236404958938,108.484848484848,117500,129900,179900,3E+05,452900,215000,167500,,219900,3.16091250145036,3.33796966022347,3.14862551234789,6000,5000,6000,1.19279224847834,0.82015625,0.717147435897436,0.650749063670412,0.627403005941978,0.716845878136201,0.801614462942126,0.75609756097561,0.98326359832636,0.711321873147599,0.76589927396379,855,850,1060,1400,1800,1100,887.5,725,910,1100,1250,93,31.97,57.72,,,12.3457875705262,10.1342602584049,12.496053128376,13.474741963352,11.0032954961553,13.6383468670464,10.64,12156,11255,166500,99400,93700,143000,254500,324000,145900,79600,126200,145900,147400,284900,1131,1133,0.722,1056,1141
2015-08-31,Ohio,86.25,50128,55308,84.2607313195548,75.3228120516499,84.2833020487398,97.65625,88.2831718472541,88.1617647058823,89.1325682469106,35.1422492224362,88.0790960451977,69900,84900,124900,229900,247500,137400,120000,79900,139900,3.84937238493723,3.81666936254281,3.85109114249037,5000,5000,5000,1.00961538461538,0.844941065535125,0.792171481826654,0.766126974775527,,0.811951932445599,0.928270042194093,0.706766917293233,0.88258785942492,0.796617647058824,1.05263157894737,615,800,1025,1500,,1000,,620,750,1000,,80,32.98,57.02,,,15.2087103633158,12.2702521407699,15.48873129964,16.9983686786297,13.0539091165679,17.3677463690547,8.74,16467,14271,1.18E+05,64400,77100,114800,193900,222600,116600,61900,101200,116600,117800,217700,1103,1085,0.776,943,1103
